0,1,2
0.0,0.0,43.5667114258
0.0,0.0,43.3963546753
0.0,0.0,43.2862281799
0.0,0.0,43.4290390015
0.0,0.0,43.5282325745
0.0,0.0,42.9187393188
0.0,0.0,42.9550704956
0.0,0.0,43.2991790771
0.0,0.0,43.3645973206
0.0,0.0,43.2141304016
0.0,0.0,43.3054161072
0.0,0.0,43.6306190491
0.0,0.0,43.4930305481
0.0,0.0,43.5872306824
0.0,0.0,44.0214309692
0.0,0.0,43.6912002563
0.0,0.0,43.0921478271
0.0,0.0,42.9985466003
0.0,0.0,43.3025741577
0.0,0.0,42.7829742432
0.0,0.0,42.1832466125
0.0,0.0,42.3207244873
0.0,0.0,42.8851547241
0.0,0.0,42.4953346252
0.0,0.0,42.622253418
0.0,0.0,42.1759300232
0.0,0.0,42.1590805054
0.0,0.0,42.5223388672
0.0,0.0,42.2770118713
0.0,0.0,41.9564094543
0.0,0.0,42.2704544067
0.0,0.0,42.0403594971
0.0,0.0,42.6741218567
0.0,0.0,42.356338501
0.0,0.0,41.5087776184
0.0,0.0,41.3934440613
0.0,0.0,41.3701438904
0.0,0.0,41.0555992126
0.0,0.0,41.1779747009
0.0,0.0,41.2606735229
0.0,0.0,41.1476478577
0.0,0.0,40.9825782776
0.0,0.0,41.1323356628
0.0,0.0,41.390953064
0.0,0.0,41.6240692139
0.0,0.0,41.5924339294
0.0,0.0,41.1398010254
0.0,0.0,41.8132286072
0.0,0.0,41.5476875305
0.0,0.0,40.8168792725
0.0,0.0,41.0639877319
0.0,0.0,40.4428787231
0.0,0.0,40.1041297913
0.0,0.0,40.5846405029
0.0,0.0,40.8420639038
0.0,0.0,40.2415313721
0.0,0.0,39.7966804504
0.0,0.0,39.8018493652
0.0,0.0,40.520401001
0.0,0.0,40.3162879944
0.0,0.0,39.9035987854
0.0,0.0,39.9132041931
0.0,0.0,39.9266815186
0.0,0.0,39.9768600464
0.0,0.0,40.2788619995
0.0,0.0,40.3134307861
0.0,0.0,39.6271362305
0.0,0.0,39.4111747742
0.0,0.0,40.1237754822
0.0,0.0,40.3144569397
0.0,0.0,40.1188850403
0.0,0.0,40.2041740417
0.0,0.0,39.9837417603
0.0,0.0,40.0953483582
0.0,0.0,40.4347343445
0.0,0.0,40.0465240479
0.0,0.0,39.8320732117
0.0,0.0,39.7334213257
0.0,0.0,39.7330169678
0.0,0.0,40.7404518127
0.0,0.0,40.7060394287
0.0,0.0,40.6794433594
0.0,0.0,40.7247848511
0.0,0.0,40.5217208862
0.0,0.0,40.3209648132
0.0,0.0,40.5500907898
0.0,0.0,41.231262207
0.0,0.0,41.4017295837
0.0,0.0,41.393913269
0.0,0.0,41.5601730347
0.0,0.0,41.623878479
0.0,0.0,41.4395065308
0.0,0.0,41.8296127319
0.0,0.0,42.5730895996
0.0,0.0,42.7513046265
0.0,0.0,42.3123893738
0.0,0.0,42.3817710876
0.0,0.0,42.5203437805
0.0,0.0,42.1545143127
0.0,0.0,42.199962616
0.0,0.0,42.6219329834
0.0,0.0,42.4672050476
0.0,0.0,42.2644958496
0.0,0.0,42.3967132568
0.0,0.0,42.3465805054
0.0,0.0,42.2995376587
0.0,0.0,42.1726646423
0.0,0.0,41.8968467712
0.0,0.0,42.1009674072
0.0,0.0,41.9524421692
0.0,0.0,42.0202636719
0.0,0.0,42.8111305237
0.0,0.0,43.0322265625
0.0,0.0,42.7877655029
0.0,0.0,42.1598243713
0.0,0.0,42.4815559387
0.0,0.0,42.4756889343
0.0,0.0,41.6673431396
0.0,0.0,41.932346344
0.0,0.0,42.4077682495
0.0,0.0,43.1837806702
0.0,0.0,42.90442276
0.0,0.0,42.1177635193
0.0,0.0,41.9269523621
0.0,0.0,42.7764472961
0.0,0.0,42.3887214661
0.0,0.0,41.7463989258
0.0,0.0,41.7067832947
0.0,0.0,41.8731613159
0.0,0.0,41.7832450867
0.0,0.0,41.3924789429
0.0,0.0,41.4078407288
0.0,0.0,41.7487449646
0.0,0.0,41.0226135254
0.0,0.0,40.8185539246
0.0,0.0,41.8623199463
0.0,0.0,41.4893302917
0.0,0.0,41.1907081604
0.0,0.0,41.7643470764
0.0,0.0,41.8092155457
0.0,0.0,42.0919456482
0.0,0.0,42.2699699402
0.0,0.0,41.7112350464
0.0,0.0,41.7560424805
0.0,0.0,41.3925323486
0.0,0.0,39.3736152649
0.0,0.0,39.7222213745
0.0,0.0,41.0917625427
0.0,0.0,40.7884979248
0.0,0.0,40.6837882996
0.0,0.0,41.0832290649
0.0,0.0,41.166469574
0.0,0.0,41.2015075684
0.0,0.0,41.513004303
0.0,0.0,42.073261261
0.0,0.0,41.7660484314
0.0,0.0,41.4832839966
0.0,0.0,41.3524971008
0.0,0.0,42.484828949
0.0,0.0,42.583656311
0.0,0.0,42.9659805298
0.0,0.0,43.0047416687
0.0,0.0,42.536277771
0.0,0.0,42.6026611328
0.0,0.0,42.6676559448
0.0,0.0,41.9386978149
0.0,0.0,42.1849212646
0.0,0.0,41.4685745239
0.0,0.0,42.6480255127
0.0,0.0,42.0579566956
0.0,0.0,41.464756012
0.0,0.0,42.0775108337
0.0,0.0,41.6122703552
0.0,0.0,41.024230957
0.0,0.0,40.8609580994
0.0,0.0,39.9292602539
0.0,0.0,40.9451332092
0.0,0.0,41.8727760315
0.0,0.0,41.7701034546
0.0,0.0,41.398765564
0.0,0.0,41.7819862366
0.0,0.0,41.2454299927
0.0,0.0,40.9362716675
0.0,0.0,40.6353187561
0.0,0.0,39.9343566895
0.0,0.0,39.8225517273
0.0,0.0,39.4949264526
0.0,0.0,39.0651931763
0.0,0.0,38.7359809875
0.0,0.0,38.1664657593
0.0,0.0,38.2586326599
0.0,0.0,38.7136917114
0.0,0.0,38.3191642761
0.0,0.0,38.1054420471
0.0,0.0,38.6170005798
0.0,0.0,38.6168556213
0.0,0.0,39.0492134094
0.0,0.0,39.7505531311
0.0,0.0,40.2240982056
0.0,0.0,40.6605987549
0.0,0.0,40.9326934814
0.0,0.0,41.1053962708
0.0,0.0,41.2208328247
0.0,0.0,40.6914405823
0.0,0.0,40.1613769531
0.0,0.0,39.2629776001
0.0,0.0,38.6980857849
0.0,0.0,37.0147628784
0.0,0.0,36.837272644
0.0,0.0,37.0206680298
0.0,0.0,37.7448768616
0.0,0.0,37.7708740234
0.0,0.0,37.8363494873
0.0,0.0,38.005607605
0.0,0.0,38.3019485474
0.0,0.0,37.7076568604
0.0,0.0,37.3616867065
0.0,0.0,37.4725570679
0.0,0.0,38.2169380188
0.0,0.0,38.2835273743
0.0,0.0,37.9611167908
0.0,0.0,37.9824028015
0.0,0.0,38.4956474304
0.0,0.0,38.6064186096
0.0,0.0,38.4430198669
0.0,0.0,38.4393539429
0.0,0.0,38.4072303772
0.0,0.0,38.229888916
0.0,0.0,38.1726036072
0.0,0.0,37.7299919128
0.0,0.0,37.48229599
0.0,0.0,37.2660980225
0.0,0.0,37.2256393433
0.0,0.0,37.1758575439
0.0,0.0,36.6568260193
0.0,0.0,36.1887664795
0.0,0.0,36.1550483704
0.0,0.0,36.0881271362
0.0,0.0,36.2023506165
0.0,0.0,36.8126182556
0.0,0.0,36.7324905396
0.0,0.0,36.4477348328
0.0,0.0,36.3821868896
0.0,0.0,36.2870979309
0.0,0.0,36.7851028442
0.0,0.0,36.7537879944
0.0,0.0,35.9990692139
0.0,0.0,35.6769447327
0.0,0.0,35.6497459412
0.0,0.0,34.9535331726
0.0,0.0,34.6921195984
0.0,0.0,34.8326225281
0.0,0.0,34.5322952271
0.0,0.0,34.1688079834
0.0,0.0,33.0820159912
0.0,0.0,32.7757225037
0.0,0.0,32.6126670837
0.0,0.0,32.412979126
0.0,0.0,32.0469932556
0.0,0.0,31.3814048767
0.0,0.0,30.9874172211
0.0,0.0,33.5475273132
0.0,0.0,33.759552002
0.0,0.0,34.6086082458
0.0,0.0,34.1328239441
0.0,0.0,31.5669307709
0.0,0.0,31.3944149017
0.0,0.0,31.73853302
0.0,0.0,31.6213512421
0.0,0.0,31.9971523285
0.0,0.0,31.3860378265
0.0,0.0,31.5407161713
0.0,0.0,32.0666885376
0.0,0.0,30.7444725037
0.0,0.0,31.0816307068
0.0,0.0,31.183801651
0.0,0.0,31.5818729401
0.0,0.0,31.5650424957
0.0,0.0,31.4137916565
0.0,0.0,31.5141143799
0.0,0.0,31.5203323364
0.0,0.0,31.5042228699
0.0,0.0,31.7189121246
0.0,0.0,31.9369735718
0.0,0.0,31.8068771362
0.0,0.0,31.4534320831
0.0,0.0,31.193731308
0.0,0.0,31.4711894989
0.0,0.0,31.606842041
0.0,0.0,31.9972362518
0.0,0.0,32.2007637024
0.0,0.0,32.351650238
0.0,0.0,32.4856491089
0.0,0.0,32.6097145081
0.0,0.0,32.8336143494
0.0,0.0,33.1051559448
0.0,0.0,33.3579139709
0.0,0.0,33.9506874084
0.0,0.0,33.9279441833
0.0,0.0,33.9224739075
0.0,0.0,33.9726905823
0.0,0.0,33.9802932739
0.0,0.0,33.9126052856
0.0,0.0,34.1602897644
0.0,0.0,34.377872467
0.0,0.0,34.4639167786
0.0,0.0,34.7857818604
0.0,0.0,35.1579971313
0.0,0.0,35.1885986328
0.0,0.0,34.3146705627
0.0,0.0,33.9856834412
0.0,0.0,33.9089050293
0.0,0.0,40.4367218018
0.0,0.0,42.0402679443
0.0,0.0,42.6083946228
0.0,0.0,44.1399154663
0.0,0.0,45.552280426
0.0,0.0,45.2028694153
0.0,0.0,45.988948822
0.0,0.0,46.1373176575
0.0,0.0,46.6995429993
0.0,0.0,46.4203567505
0.0,0.0,46.3153915405
0.0,0.0,45.9839897156
0.0,0.0,45.5290527344
0.0,0.0,45.7067451477
0.0,0.0,45.5097236633
0.0,0.0,45.698841095
0.0,0.0,46.2532958984
0.0,0.0,45.5410575867
0.0,0.0,45.1030960083
0.0,0.0,44.9944343567
0.0,0.0,44.8441238403
0.0,0.0,44.5391731262
0.0,0.0,44.4927558899
0.0,0.0,44.7957725525
0.0,0.0,45.3055305481
0.0,0.0,44.6742744446
0.0,0.0,44.3427772522
0.0,0.0,44.0772361755
0.0,0.0,43.975605011
0.0,0.0,44.1981506348
0.0,0.0,44.244304657
0.0,0.0,43.8223953247
0.0,0.0,43.4837913513
0.0,0.0,43.3814430237
0.0,0.0,43.5131111145
0.0,0.0,43.744808197
0.0,0.0,43.5722541809
0.0,0.0,43.669670105
0.0,0.0,43.6887054443
0.0,0.0,43.8421134949
0.0,0.0,44.3241729736
0.0,0.0,44.4354019165
0.0,0.0,43.7324066162
0.0,0.0,42.9038047791
0.0,0.0,43.255153656
0.0,0.0,43.3537940979
0.0,0.0,43.160987854
0.0,0.0,44.1014518738
0.0,0.0,44.3789253235
0.0,0.0,43.9502258301
0.0,0.0,43.0623588562
0.0,0.0,42.9665260315
0.0,0.0,42.9846038818
0.0,0.0,42.926109314
0.0,0.0,42.6690292358
0.0,0.0,42.6877861023
0.0,0.0,42.7245292664
0.0,0.0,42.6088218689
0.0,0.0,41.9967269897
0.0,0.0,41.6016845703
0.0,0.0,41.9516296387
0.0,0.0,42.0419807434
0.0,0.0,41.4295158386
0.0,0.0,41.7084922791
0.0,0.0,42.0790939331
0.0,0.0,42.1636734009
0.0,0.0,41.3952522278
0.0,0.0,40.673374176
0.0,0.0,40.8524780273
0.0,0.0,41.703212738
0.0,0.0,41.5943984985
0.0,0.0,41.613319397
0.0,0.0,41.0340423584
0.0,0.0,41.2088279724
0.0,0.0,41.468296051
0.0,0.0,41.4336509705
0.0,0.0,41.5739936829
0.0,0.0,41.5391654968
0.0,0.0,41.692527771
0.0,0.0,41.549697876
0.0,0.0,41.4697761536
0.0,0.0,41.457485199
0.0,0.0,41.0587043762
0.0,0.0,40.8360748291
0.0,0.0,40.943523407
0.0,0.0,40.5187606812
0.0,0.0,40.2969474792
0.0,0.0,40.7902946472
0.0,0.0,40.3149909973
0.0,0.0,40.812171936
0.0,0.0,39.9652023315
0.0,0.0,40.1565933228
0.0,0.0,40.4271812439
0.0,0.0,40.5826454163
0.0,0.0,40.4418563843
0.0,0.0,40.0525894165
0.0,0.0,39.9322967529
0.0,0.0,39.6940116882
0.0,0.0,40.0250511169
0.0,0.0,40.0341110229
0.0,0.0,39.8113670349
0.0,0.0,40.1161804199
0.0,0.0,40.0282783508
0.0,0.0,40.1841888428
0.0,0.0,40.2123374939
0.0,0.0,40.1411247253
0.0,0.0,40.4680747986
0.0,0.0,40.3462753296
0.0,0.0,39.4729614258
0.0,0.0,39.6813392639
0.0,0.0,40.5156555176
0.0,0.0,40.9391441345
0.0,0.0,40.4781455994
0.0,0.0,39.1532058716
0.0,0.0,39.8005218506
0.0,0.0,40.7492294312
0.0,0.0,41.1742897034
0.0,0.0,41.4588813782
0.0,0.0,40.9611091614
0.0,0.0,41.0195617676
0.0,0.0,41.5586242676
0.0,0.0,41.8923912048
0.0,0.0,41.8329620361
0.0,0.0,41.9647865295
0.0,0.0,41.4251365662
0.0,0.0,41.7251586914
0.0,0.0,42.1842651367
0.0,0.0,43.0957221985
0.0,0.0,42.787071228
0.0,0.0,42.8368606567
0.0,0.0,42.9610900879
0.0,0.0,43.2264709473
0.0,0.0,43.1121101379
0.0,0.0,43.0574951172
0.0,0.0,42.935962677
0.0,0.0,42.6230888367
0.0,0.0,42.8301391602
0.0,0.0,42.7555084229
0.0,0.0,41.8932037354
0.0,0.0,41.8568267822
0.0,0.0,42.631061554
0.0,0.0,43.1472396851
0.0,0.0,43.0592498779
0.0,0.0,42.409198761
0.0,0.0,43.33385849
0.0,0.0,42.8866119385
0.0,0.0,42.8982467651
0.0,0.0,43.2513961792
0.0,0.0,43.2192077637
0.0,0.0,43.254070282
0.0,0.0,42.9206848145
0.0,0.0,42.1557502747
0.0,0.0,42.1282234192
0.0,0.0,43.7205276489
0.0,0.0,43.4133872986
0.0,0.0,42.4525489807
0.0,0.0,42.9180297852
0.0,0.0,43.1256484985
0.0,0.0,42.1651344299
0.0,0.0,41.9057044983
0.0,0.0,42.2538261414
0.0,0.0,42.3100357056
0.0,0.0,41.9184875488
0.0,0.0,41.8078575134
0.0,0.0,42.2130661011
0.0,0.0,42.2679443359
0.0,0.0,41.6468772888
0.0,0.0,41.0175743103
0.0,0.0,41.0056304932
0.0,0.0,41.1176986694
0.0,0.0,41.3740158081
0.0,0.0,42.5431442261
0.0,0.0,42.5956840515
0.0,0.0,41.8851547241
0.0,0.0,42.0632400513
0.0,0.0,42.6890525818
0.0,0.0,41.02394104
0.0,0.0,41.0856513977
0.0,0.0,41.0842971802
0.0,0.0,41.4709014893
0.0,0.0,41.3043785095
0.0,0.0,40.9109535217
0.0,0.0,40.79870224
0.0,0.0,41.7648162842
0.0,0.0,41.9280586243
0.0,0.0,41.8225059509
0.0,0.0,41.4026870728
0.0,0.0,41.8921813965
0.0,0.0,42.4353599548
0.0,0.0,41.9774971008
0.0,0.0,41.2373199463
0.0,0.0,41.9599761963
0.0,0.0,42.9982872009
0.0,0.0,42.463180542
0.0,0.0,42.4332962036
0.0,0.0,42.6883277893
0.0,0.0,42.4974975586
0.0,0.0,42.5612068176
0.0,0.0,42.3941993713
0.0,0.0,42.0350418091
0.0,0.0,42.0846061707
0.0,0.0,41.9998588562
0.0,0.0,41.6745300293
0.0,0.0,41.9228820801
0.0,0.0,41.7616119385
0.0,0.0,41.5177230835
0.0,0.0,41.1262397766
0.0,0.0,40.4897003174
0.0,0.0,40.2935562134
0.0,0.0,40.7206344604
0.0,0.0,41.3225059509
0.0,0.0,42.2102508545
0.0,0.0,42.3747673035
0.0,0.0,42.0969314575
0.0,0.0,41.9642829895
0.0,0.0,41.9308204651
0.0,0.0,41.5810928345
0.0,0.0,40.8143386841
0.0,0.0,40.0653457642
0.0,0.0,39.6162757874
0.0,0.0,39.3955421448
0.0,0.0,39.2809181213
0.0,0.0,38.5347290039
0.0,0.0,37.9717674255
0.0,0.0,38.7168426514
0.0,0.0,39.3296585083
0.0,0.0,38.8216590881
0.0,0.0,39.2509269714
0.0,0.0,39.2437591553
0.0,0.0,39.4173698425
0.0,0.0,39.5753936768
0.0,0.0,39.9473342896
0.0,0.0,40.8344078064
0.0,0.0,40.9908714294
0.0,0.0,41.1101913452
0.0,0.0,41.4701309204
0.0,0.0,40.7804603577
0.0,0.0,40.0032958984
0.0,0.0,39.1940574646
0.0,0.0,38.7741394043
0.0,0.0,37.0518417358
0.0,0.0,36.7932319641
0.0,0.0,36.9447441101
0.0,0.0,37.7337150574
0.0,0.0,38.1302642822
0.0,0.0,38.2701416016
0.0,0.0,38.1964759827
0.0,0.0,38.1158447266
0.0,0.0,38.0914764404
0.0,0.0,38.1485748291
0.0,0.0,37.9659957886
0.0,0.0,37.6279563904
0.0,0.0,37.7514152527
0.0,0.0,38.1032066345
0.0,0.0,37.9229812622
0.0,0.0,38.2463760376
0.0,0.0,38.7150878906
0.0,0.0,38.5410652161
0.0,0.0,38.0170669556
0.0,0.0,37.9850769043
0.0,0.0,37.8137512207
0.0,0.0,37.4265632629
0.0,0.0,37.1602096558
0.0,0.0,37.4202194214
0.0,0.0,37.4031257629
0.0,0.0,37.2572097778
0.0,0.0,36.8398704529
0.0,0.0,36.726726532
0.0,0.0,36.7250099182
0.0,0.0,37.2543678284
0.0,0.0,36.8478393555
0.0,0.0,36.1188926697
0.0,0.0,36.2340927124
0.0,0.0,37.4533653259
0.0,0.0,37.0927581787
0.0,0.0,36.3327674866
0.0,0.0,35.9663734436
0.0,0.0,35.9493675232
0.0,0.0,35.9877052307
0.0,0.0,36.0246391296
0.0,0.0,36.1139450073
0.0,0.0,36.1331214905
0.0,0.0,35.7240562439
0.0,0.0,35.3277359009
0.0,0.0,35.2168083191
0.0,0.0,35.2432670593
0.0,0.0,34.0836296082
0.0,0.0,34.0894508362
0.0,0.0,33.9401702881
0.0,0.0,33.5749702454
0.0,0.0,32.380065918
0.0,0.0,32.0289840698
0.0,0.0,31.5646820068
0.0,0.0,30.661233902
0.0,0.0,32.4683036804
0.0,0.0,32.6332855225
0.0,0.0,32.6298942566
0.0,0.0,32.7381210327
0.0,0.0,31.2169895172
0.0,0.0,32.0343093872
0.0,0.0,31.3252029419
0.0,0.0,31.7303352356
0.0,0.0,33.2360038757
0.0,0.0,33.3764877319
0.0,0.0,32.4765510559
0.0,0.0,32.0071334839
0.0,0.0,31.1868743896
0.0,0.0,31.1963233948
0.0,0.0,30.9114570618
0.0,0.0,31.0356616974
0.0,0.0,31.2769317627
0.0,0.0,31.0468292236
0.0,0.0,30.9803256989
0.0,0.0,31.4275131226
0.0,0.0,31.5480270386
0.0,0.0,31.6373538971
0.0,0.0,31.5765171051
0.0,0.0,31.6253223419
0.0,0.0,31.5681247711
0.0,0.0,31.3682098389
0.0,0.0,31.495475769
0.0,0.0,31.2853889465
0.0,0.0,32.1011619568
0.0,0.0,32.0951652527
0.0,0.0,32.1881141663
0.0,0.0,32.433177948
0.0,0.0,32.9763336182
0.0,0.0,33.0316696167
0.0,0.0,32.9825057983
0.0,0.0,33.3307304382
0.0,0.0,33.7510871887
0.0,0.0,33.9722328186
0.0,0.0,33.7689170837
0.0,0.0,34.0015640259
0.0,0.0,34.3479537964
0.0,0.0,34.0471382141
0.0,0.0,34.418586731
0.0,0.0,34.4501724243
0.0,0.0,34.6208763123
0.0,0.0,34.8433609009
0.0,0.0,35.1372909546
0.0,0.0,35.1665725708
0.0,0.0,34.2903251648
0.0,0.0,33.9634246826
0.0,0.0,33.8858146667
0.0,0.0,40.455997467
0.0,0.0,42.3331298828
0.0,0.0,44.3275718689
0.0,0.0,45.5184936523
0.0,0.0,44.9542007446
0.0,0.0,46.1829795837
0.0,0.0,46.9690628052
0.0,0.0,46.7300643921
0.0,0.0,46.25938797
0.0,0.0,45.7463111877
0.0,0.0,45.8494682312
0.0,0.0,45.4443359375
0.0,0.0,45.3595619202
0.0,0.0,45.655330658
0.0,0.0,45.2439117432
0.0,0.0,44.9786262512
0.0,0.0,44.9628448486
0.0,0.0,44.5103111267
0.0,0.0,45.1378669739
0.0,0.0,45.1110572815
0.0,0.0,44.9875297546
0.0,0.0,44.0236053467
0.0,0.0,43.9219741821
0.0,0.0,44.4642181396
0.0,0.0,43.9410591125
0.0,0.0,43.6494789124
0.0,0.0,43.6047592163
0.0,0.0,43.3739967346
0.0,0.0,43.431137085
0.0,0.0,43.4943237305
0.0,0.0,43.6217269897
0.0,0.0,43.5649986267
0.0,0.0,43.97605896
0.0,0.0,43.5735435486
0.0,0.0,43.3874778748
0.0,0.0,43.9179267883
0.0,0.0,44.0330581665
0.0,0.0,43.5477867126
0.0,0.0,44.3435134888
0.0,0.0,43.9984092712
0.0,0.0,42.9199066162
0.0,0.0,42.8269462585
0.0,0.0,42.7311401367
0.0,0.0,43.0884590149
0.0,0.0,43.1291847229
0.0,0.0,42.2669029236
0.0,0.0,42.8053970337
0.0,0.0,42.8186035156
0.0,0.0,42.2442474365
0.0,0.0,42.007900238
0.0,0.0,42.2996673584
0.0,0.0,42.0546646118
0.0,0.0,41.6236953735
0.0,0.0,41.3465805054
0.0,0.0,41.3906898499
0.0,0.0,41.8295440674
0.0,0.0,42.1045799255
0.0,0.0,41.6942825317
0.0,0.0,41.0945854187
0.0,0.0,41.3448944092
0.0,0.0,41.4533500671
0.0,0.0,40.7716789246
0.0,0.0,40.8843460083
0.0,0.0,41.4271812439
0.0,0.0,41.0180053711
0.0,0.0,40.7941970825
0.0,0.0,41.0856513977
0.0,0.0,41.3353309631
0.0,0.0,41.502532959
0.0,0.0,41.347492218
0.0,0.0,41.2603378296
0.0,0.0,41.1726875305
0.0,0.0,40.9650115967
0.0,0.0,41.0716819763
0.0,0.0,40.4690551758
0.0,0.0,40.2825660706
0.0,0.0,40.7698478699
0.0,0.0,40.2184104919
0.0,0.0,39.9623146057
0.0,0.0,40.4364929199
0.0,0.0,40.5024871826
0.0,0.0,39.8165435791
0.0,0.0,39.6450157166
0.0,0.0,40.1930809021
0.0,0.0,40.037399292
0.0,0.0,39.7999763489
0.0,0.0,40.0431518555
0.0,0.0,40.187538147
0.0,0.0,40.2967720032
0.0,0.0,40.0452003479
0.0,0.0,39.6247558594
0.0,0.0,39.6778373718
0.0,0.0,39.9073638916
0.0,0.0,39.9882202148
0.0,0.0,40.5491294861
0.0,0.0,39.8240470886
0.0,0.0,39.960849762
0.0,0.0,40.5763816833
0.0,0.0,40.4712486267
0.0,0.0,40.6212348938
0.0,0.0,41.3216094971
0.0,0.0,41.0935211182
0.0,0.0,41.3067817688
0.0,0.0,40.5675125122
0.0,0.0,40.5895690918
0.0,0.0,40.7725067139
0.0,0.0,40.5460510254
0.0,0.0,41.2920684814
0.0,0.0,41.9978675842
0.0,0.0,42.1664657593
0.0,0.0,41.2044219971
0.0,0.0,40.9078483582
0.0,0.0,41.5004692078
0.0,0.0,42.3019599915
0.0,0.0,42.5687561035
0.0,0.0,42.319393158
0.0,0.0,41.794719696
0.0,0.0,42.2804260254
0.0,0.0,42.1916809082
0.0,0.0,42.2949829102
0.0,0.0,42.9272460938
0.0,0.0,43.035194397
0.0,0.0,43.0201454163
0.0,0.0,43.2071380615
0.0,0.0,42.3752975464
0.0,0.0,42.1963500977
0.0,0.0,42.8387794495
0.0,0.0,42.9352340698
0.0,0.0,42.2933235168
0.0,0.0,42.7492027283
0.0,0.0,42.6870384216
0.0,0.0,42.2426567078
0.0,0.0,42.5208969116
0.0,0.0,42.503528595
0.0,0.0,42.3386802673
0.0,0.0,42.2867469788
0.0,0.0,42.4492988586
0.0,0.0,42.7801589966
0.0,0.0,42.7706718445
0.0,0.0,42.9992103577
0.0,0.0,42.8373641968
0.0,0.0,42.8359794617
0.0,0.0,42.2641181946
0.0,0.0,42.5019836426
0.0,0.0,43.0035171509
0.0,0.0,43.2444343567
0.0,0.0,42.7900123596
0.0,0.0,42.5980606079
0.0,0.0,42.3761024475
0.0,0.0,41.8191413879
0.0,0.0,41.6639823914
0.0,0.0,42.458530426
0.0,0.0,41.872341156
0.0,0.0,41.8200683594
0.0,0.0,42.314201355
0.0,0.0,41.9233436584
0.0,0.0,41.8090705872
0.0,0.0,41.8907241821
0.0,0.0,41.272441864
0.0,0.0,41.4847259521
0.0,0.0,42.210193634
0.0,0.0,42.2683372498
0.0,0.0,41.9256782532
0.0,0.0,42.5203094482
0.0,0.0,41.9912452698
0.0,0.0,41.5476417542
0.0,0.0,42.2022132874
0.0,0.0,41.4099082947
0.0,0.0,41.2711143494
0.0,0.0,41.2876701355
0.0,0.0,41.5152511597
0.0,0.0,41.446308136
0.0,0.0,41.14894104
0.0,0.0,40.9062614441
0.0,0.0,41.886505127
0.0,0.0,42.5901374817
0.0,0.0,42.3962440491
0.0,0.0,42.0552520752
0.0,0.0,42.5222320557
0.0,0.0,42.7441978455
0.0,0.0,42.9613075256
0.0,0.0,42.6777038574
0.0,0.0,42.2642288208
0.0,0.0,42.0358772278
0.0,0.0,42.2888298035
0.0,0.0,42.3585624695
0.0,0.0,42.3132629395
0.0,0.0,42.0456771851
0.0,0.0,41.7775344849
0.0,0.0,41.519908905
0.0,0.0,42.2146072388
0.0,0.0,41.5790176392
0.0,0.0,41.2850265503
0.0,0.0,41.8201446533
0.0,0.0,41.4158706665
0.0,0.0,41.3346176147
0.0,0.0,41.4451942444
0.0,0.0,41.0803909302
0.0,0.0,40.4817886353
0.0,0.0,40.8079376221
0.0,0.0,41.2046890259
0.0,0.0,41.3564071655
0.0,0.0,42.2746887207
0.0,0.0,42.4333992004
0.0,0.0,41.9858398438
0.0,0.0,42.030632019
0.0,0.0,42.0757598877
0.0,0.0,41.5917549133
0.0,0.0,40.7789993286
0.0,0.0,39.8783111572
0.0,0.0,40.2650337219
0.0,0.0,40.479095459
0.0,0.0,39.9794692993
0.0,0.0,39.1616668701
0.0,0.0,39.0262908936
0.0,0.0,38.6914520264
0.0,0.0,39.1929206848
0.0,0.0,39.0196113586
0.0,0.0,38.6617469788
0.0,0.0,38.5438423157
0.0,0.0,38.7237434387
0.0,0.0,39.0914306641
0.0,0.0,39.7573814392
0.0,0.0,40.2452964783
0.0,0.0,40.7904205322
0.0,0.0,40.8922233582
0.0,0.0,40.5485954285
0.0,0.0,39.9658699036
0.0,0.0,39.3457565308
0.0,0.0,38.7518806458
0.0,0.0,38.5080032349
0.0,0.0,36.9281730652
0.0,0.0,36.1341285706
0.0,0.0,36.4632835388
0.0,0.0,36.8290557861
0.0,0.0,37.4634933472
0.0,0.0,39.0504722595
0.0,0.0,38.7808799744
0.0,0.0,37.9699172974
0.0,0.0,37.9826850891
0.0,0.0,37.9640007019
0.0,0.0,37.8973922729
0.0,0.0,38.1914749146
0.0,0.0,38.5614852905
0.0,0.0,38.2540016174
0.0,0.0,37.6793785095
0.0,0.0,37.5112228394
0.0,0.0,37.7016944885
0.0,0.0,37.5871124268
0.0,0.0,37.5280075073
0.0,0.0,37.3656921387
0.0,0.0,37.5959014893
0.0,0.0,37.6227340698
0.0,0.0,36.5937538147
0.0,0.0,36.6318778992
0.0,0.0,37.0301628113
0.0,0.0,37.1095314026
0.0,0.0,37.1327934265
0.0,0.0,37.2489051819
0.0,0.0,36.5510597229
0.0,0.0,36.6067619324
0.0,0.0,37.1138839722
0.0,0.0,36.1394500732
0.0,0.0,35.970916748
0.0,0.0,36.1982421875
0.0,0.0,36.4711380005
0.0,0.0,37.0817680359
0.0,0.0,36.1253089905
0.0,0.0,35.6889839172
0.0,0.0,36.2308998108
0.0,0.0,36.1049919128
0.0,0.0,36.5513725281
0.0,0.0,35.6463851929
0.0,0.0,35.4538536072
0.0,0.0,34.8495826721
0.0,0.0,34.7856674194
0.0,0.0,35.2117080688
0.0,0.0,34.0585746765
0.0,0.0,33.4382629395
0.0,0.0,33.7817230225
0.0,0.0,33.5465812683
0.0,0.0,33.3022575378
